,sub,run,cat_cond,trial_type,picture,old,response_old,target_pos,response_pos,minimum_error,dot_resp_loc,cat_corr,TN_corr,TN_rt,feedback_type,trial,SP_peak_response,FB_peak_response,preStim_bl,anticipation
177,003,1,1,csp,53a.png,1,1,252,251,-1,251,1,1,284,pos_feedback_onset,10,,,6.194555000000002,
178,003,1,1,csp,38a.png,1,1,280,243,-37,280,1,1,630,neg_feedback_onset,11,,,6.273135,
179,003,1,1,csp,6a.png,1,1,4,358,-6,3,1,1,301,pos_feedback_onset,12,,,5.6983500000000005,
180,003,1,1,csm,7b.png,1,1,68,45,-23,67,1,1,411,neu_feedback_onset,13,,,5.827985,
181,003,1,1,csm,27b.png,1,1,28,37,9,29,1,1,316,neu_feedback_onset,14,,,5.98126,
182,003,2,1,csm,35b.png,1,1,260,235,-25,259,1,0,NaN,neu_feedback_onset,1,,,6.438809999999999,
183,003,2,1,csp,47a.png,1,0,208,89,-119,208,1,1,330,pos_feedback_onset,2,,,6.239534999999999,
184,003,2,1,csm,17b.png,1,1,40,32,-8,39,1,1,259,neu_feedback_onset,3,,,6.271400000000001,
185,003,2,1,csp,42a.png,1,1,232,233,1,234,1,0,348,neg_feedback_onset,4,,,6.138565,
186,003,2,1,csp,8a.png,1,1,268,311,43,269,1,1,313,pos_feedback_onset,5,,,6.184320000000001,-0.14311499999999988
187,003,2,1,csm,10b.png,1,1,156,134,-22,156,1,1,335,neu_feedback_onset,6,,,6.167509999999999,
188,003,2,1,csm,28b.png,1,1,36,39,3,35,1,1,496,neu_feedback_onset,7,,,5.642514999999999,
189,003,2,1,csm,42b.png,1,1,44,39,-5,44,1,1,361,neu_feedback_onset,8,,,5.93671,
190,003,2,1,csp,34a.png,1,1,188,236,48,187,1,1,362,pos_feedback_onset,9,,,5.87365,
191,003,2,1,csm,20b.png,1,1,100,43,-57,100,1,1,576,neu_feedback_onset,10,,,6.043729999999999,
192,003,2,1,csp,59a.png,1,1,220,233,13,221,1,1,339,pos_feedback_onset,11,,,5.714665000000001,0.10554500000000111
193,003,2,1,csm,31b.png,1,1,296,307,11,296,1,1,426,neu_feedback_onset,12,,,5.8157000000000005,
194,003,2,1,csp,55a.png,1,1,180,178,-2,179,1,1,292,pos_feedback_onset,13,,,5.880995,0.26174500000000034
195,003,2,1,csp,65a.png,1,1,144,238,94,145,1,1,422,pos_feedback_onset,14,,,5.693685,
196,003,3,1,csm,46b.png,1,1,348,337,-11,348,1,1,323,neu_feedback_onset,1,,,6.36209,
197,003,3,1,csp,29a.png,1,1,76,70,-6,74,1,1,349,pos_feedback_onset,2,,,6.299005,
198,003,3,1,csp,31a.png,1,1,300,324,24,301,1,0,336,neg_feedback_onset,3,,,6.1835700000000005,
199,003,3,1,csm,49b.png,1,1,228,233,5,229,1,1,397,neu_feedback_onset,4,2.0658459242678613,,6.00432,
200,003,3,1,csp,56a.png,1,1,60,64,4,60,1,1,542,neg_feedback_onset,5,,,5.942789999999999,
201,003,3,1,csm,56b.png,1,0,316,320,4,316,1,1,486,neu_feedback_onset,6,,,6.15141,0.1931250000000002
202,003,3,1,csm,5b.png,1,1,164,152,-12,163,1,1,345,neu_feedback_onset,7,,,5.887829999999999,
203,003,3,1,csp,7a.png,1,1,84,73,-11,84,1,1,330,pos_feedback_onset,8,,,5.8597150000000005,0.28183500000000095
204,003,3,1,csm,9b.png,1,1,344,343,-1,343,1,1,390,neu_feedback_onset,9,,0.8755270073920164,6.00165,
205,003,3,1,csm,3b.png,1,1,64,59,-5,64,1,1,513,neu_feedback_onset,10,,,5.565644999999999,
206,003,3,1,csp,19a.png,1,1,20,27,7,19,1,1,342,pos_feedback_onset,11,,,5.319875,
207,003,3,1,csp,14a.png,1,1,288,242,-46,288,1,1,372,pos_feedback_onset,12,4.853197046934201,9.470104015095806,5.7330250000000005,
208,003,3,1,csm,1b.png,1,1,312,307,-5,311,1,1,544,neu_feedback_onset,13,,,6.092084999999999,
209,003,3,1,csp,36a.png,1,1,332,240,-92,331,1,1,305,pos_feedback_onset,14,,,6.0261249999999995,
210,003,4,1,csp,62a.png,1,1,168,172,4,168,1,1,332,pos_feedback_onset,1,,,3.2718300000000005,0.02012999999999998
211,003,4,1,csp,48a.png,1,1,152,207,55,153,1,1,301,pos_feedback_onset,2,,,6.189935,
212,003,4,1,csm,13b.png,1,0,248,115,-133,247,1,1,276,neu_feedback_onset,3,,,6.052834999999999,0.6369199999999999
213,003,4,1,csp,11a.png,1,1,328,323,-5,328,1,1,289,pos_feedback_onset,4,11.351005961833462,,5.124720000000001,-0.5983150000000004
214,003,4,1,csm,40b.png,1,1,272,232,-40,272,1,1,302,neu_feedback_onset,5,6.597763180934487,,5.568175000000001,
215,003,4,1,csp,51a.png,1,1,212,210,-2,211,1,1,364,pos_feedback_onset,6,15.368462707572169,,5.155135,0.901955000000001
216,003,4,1,csm,61b.png,1,1,216,212,-4,215,1,1,333,neu_feedback_onset,7,15.952266846541093,,5.018315000000001,0.046065000000001355
217,003,4,1,csp,22a.png,1,1,324,330,6,324,1,1,418,pos_feedback_onset,8,,9.275643875945645,5.14405,
218,003,4,1,csm,4b.png,1,1,92,90,-2,93,1,1,653,neu_feedback_onset,9,10.420275692562825,6.888127631090127,5.4031199999999995,
219,003,4,1,csm,26b.png,1,1,8,17,9,7,1,1,288,neu_feedback_onset,10,11.232348509126641,,5.8663599999999985,
220,003,4,1,csp,13a.png,1,1,356,347,-9,356,1,1,329,pos_feedback_onset,11,,,6.151165000000001,
221,003,4,1,csm,57b.png,1,1,72,48,-24,71,1,1,428,neu_feedback_onset,12,,,5.866999999999999,
222,003,4,1,csp,46a.png,1,1,204,222,18,206,1,1,392,neg_feedback_onset,13,1.981171900680242,,5.993170000000002,
223,003,4,1,csm,15b.png,1,1,292,313,21,294,1,1,461,neu_feedback_onset,14,,7.732078140745993,5.656125,
224,003,5,1,csm,34b.png,1,0,236,266,30,236,1,1,269,neu_feedback_onset,1,,,2.5855049999999995,
225,003,5,1,csp,40a.png,1,1,48,235,-173,46,1,1,295,pos_feedback_onset,2,,,6.068379999999999,
226,003,5,1,csm,50b.png,1,1,244,232,-12,244,1,1,352,neu_feedback_onset,3,5.300429991491117,,5.717555,
227,003,5,1,csp,30a.png,1,1,184,189,5,183,1,0,459,neg_feedback_onset,4,6.720390424271801,,5.690220000000001,0.33303999999999956
228,003,5,1,csm,45b.png,1,1,112,135,23,114,1,1,601,neu_feedback_onset,5,,6.705909773566466,5.74298,-0.08179999999999943
229,003,5,1,csm,19b.png,1,1,172,333,161,172,1,1,396,neu_feedback_onset,6,3.8736595974032575,3.7367577158049565,5.593935,0.24710000000000054
230,003,5,1,csp,57a.png,1,1,88,96,8,88,1,1,319,pos_feedback_onset,7,7.5555366504673644,,5.172035,0.577
231,003,5,1,csp,35a.png,1,1,32,36,4,32,1,1,393,pos_feedback_onset,8,,,5.940635000000001,
232,003,5,1,csm,8b.png,1,1,16,203,-173,196,1,1,379,neu_feedback_onset,9,1.1196468235093073,3.4174069648639716,5.792005,-0.04721500000000045
233,003,5,1,csm,2b.png,1,1,240,244,4,240,1,1,358,neu_feedback_onset,10,10.662872494278323,0.5269623645266014,5.341525,0.3476700000000008
234,003,5,1,csp,23a.png,1,1,196,15,179,194,1,1,259,pos_feedback_onset,11,6.590735780802161,4.290638521435701,5.32414,0.6341899999999994
235,003,5,1,csm,51b.png,1,1,336,344,8,335,1,1,549,neu_feedback_onset,12,11.830900114286482,18.078838238241342,5.35735,
236,003,5,1,csp,24a.png,1,1,136,348,-148,137,1,1,380,pos_feedback_onset,13,13.921921686185396,,5.095525000000001,0.9254949999999988
237,003,5,1,csp,49a.png,1,1,132,187,55,131,1,1,343,pos_feedback_onset,14,3.403993611975609,1.1098892866277044,5.926715,-0.03836499999999976
238,003,6,1,csp,50a.png,1,1,304,313,9,306,1,1,350,pos_feedback_onset,1,,,,
239,003,6,1,csp,63a.png,1,1,124,138,14,122,1,1,399,pos_feedback_onset,2,,,,
240,003,6,1,csm,23b.png,1,1,192,177,-15,192,1,1,348,neu_feedback_onset,3,,,,
241,003,6,1,csm,48b.png,1,1,120,113,-7,121,1,1,531,neu_feedback_onset,4,,,,
242,003,6,1,csp,1a.png,1,1,160,163,3,160,1,1,344,pos_feedback_onset,5,,,,
243,003,6,1,csm,11b.png,1,1,12,13,1,11,1,1,322,neu_feedback_onset,6,,,,
244,003,6,1,csp,61a.png,1,1,264,266,2,262,1,1,289,pos_feedback_onset,7,,,,
245,003,6,1,csp,37a.png,1,1,0,7,7,1,1,1,317,pos_feedback_onset,8,,,,
246,003,6,1,csm,60b.png,1,1,276,284,8,275,1,1,457,neu_feedback_onset,9,,,,
247,003,6,1,csp,43a.png,1,1,340,337,-3,339,1,1,466,neg_feedback_onset,10,,,,
248,003,6,1,csm,12b.png,1,1,128,135,7,128,1,1,702,neu_feedback_onset,11,,,,
249,003,6,1,csm,32b.png,1,1,140,135,-5,140,1,1,442,neu_feedback_onset,12,,,,
250,003,6,1,csp,45a.png,1,1,176,224,48,178,1,1,338,pos_feedback_onset,13,,,,
251,003,6,1,csm,39b.png,1,1,52,122,70,53,1,1,357,neu_feedback_onset,14,,,,
252,004,1,1,csp,53a.png,1,1,300,312,12,296,1,1,571,neg_feedback_onset,1,4.160497888907182,18.8976377952756,4.741619999999999,0.26151500000000016
253,004,1,1,csp,44a.png,1,1,352,356,4,356,1,1,574,neg_feedback_onset,2,0.8921608533398263,,5.25746,-0.2673899999999989
254,004,1,1,csp,10a.png,1,1,100,131,31,97,1,0,NaN,neg_feedback_onset,3,0.626030951334953,15.853252762369248,4.82564,0.05010500000000029
255,004,1,1,csp,41a.png,1,1,336,151,175,338,1,1,496,pos_feedback_onset,4,7.094718657708384,4.879684606844821,4.833525000000001,
256,004,1,1,csm,7b.png,1,1,56,232,176,53,1,0,NaN,neu_feedback_onset,5,1.0972736171873356,16.108960191606265,4.581644999999999,-0.3195700000000006
257,004,1,1,csp,65a.png,1,1,264,45,141,271,1,1,327,pos_feedback_onset,6,20.676279553218578,6.845685517759415,4.029345000000001,-0.07687000000000044
258,004,1,1,csp,35a.png,1,1,108,136,28,108,1,0,344,neg_feedback_onset,7,11.427657308763099,16.87236920318241,4.188259999999999,0.13721499999999942
259,004,1,1,csm,32b.png,1,1,356,37,41,2,1,1,646,neu_feedback_onset,8,7.8295673309242515,11.130713990153426,4.501015,-0.08802499999999913
260,004,1,1,csm,49b.png,1,1,296,310,14,300,1,1,606,neu_feedback_onset,9,6.83417515529722,4.646512055015359,4.556585,-0.06598999999999933
261,004,1,1,csm,22b.png,1,1,276,304,28,279,1,1,982,neu_feedback_onset,10,1.2566649492565374,9.087058806780764,4.172949999999999,0.007209999999999717
262,004,1,1,csm,34b.png,1,1,72,52,-20,64,1,1,656,neu_feedback_onset,11,5.777950361107351,5.49394007997572,4.300660000000001,-0.11423499999999898
263,004,1,1,csm,64b.png,1,1,132,227,95,128,1,1,741,neu_feedback_onset,12,2.4044759855398508,9.047659978845358,4.125450000000001,-0.4802899999999992
264,004,1,1,csp,45a.png,1,1,280,63,143,284,1,1,571,pos_feedback_onset,13,2.305078821825911,9.29978359271359,4.40614,-0.03324000000000016
265,004,1,1,csm,52b.png,1,1,124,46,-78,125,1,1,718,neu_feedback_onset,14,0.5636476151771271,3.8553514778706544,4.330720000000001,-0.07158500000000023
266,004,2,1,csp,12a.png,1,0,188,183,-5,180,1,1,775,neg_feedback_onset,1,2.2461814063938053,,5.28074,0.04463999999999935
267,004,2,1,csp,31a.png,1,1,0,136,136,178,0,0,NaN,neg_feedback_onset,2,,14.928267950863889,5.501049999999999,-0.05582500000000046
268,004,2,1,csp,19a.png,1,1,312,308,-4,309,1,1,552,neg_feedback_onset,3,16.934423309177788,,4.284165,-0.37813999999999925
269,004,2,1,csm,26b.png,1,1,316,289,-27,315,1,1,569,neu_feedback_onset,4,1.0498392451118277,10.249713850952599,4.985185,-0.5285949999999984
270,004,2,1,csm,8b.png,1,1,116,127,11,108,1,1,781,neu_feedback_onset,5,6.129107889492411,7.399873849672369,4.0945599999999995,0.14644999999999975
271,004,2,1,csm,17b.png,1,1,332,321,-11,329,1,1,557,neu_feedback_onset,6,3.0654966183637042,9.291426494261831,4.676729999999999,-0.07204999999999995
272,004,2,1,csm,57b.png,1,1,228,304,76,221,1,1,977,neu_feedback_onset,7,6.625646765859142,11.89549138122368,4.413305,0.0007699999999992713
273,004,2,1,csp,9a.png,1,0,236,290,54,238,1,1,506,pos_feedback_onset,8,0.7256731445938154,16.348052203460206,4.909235,0.23558500000000038
274,004,2,1,csm,11b.png,1,1,212,262,50,216,1,1,642,neu_feedback_onset,9,0.02279747193572525,9.222479934510737,4.27679,0.07798500000000042
275,004,2,1,csm,62b.png,1,1,232,217,-15,233,1,1,744,neu_feedback_onset,10,12.386750950433107,8.683928672090806,4.016589999999999,-0.1600350000000006
276,004,2,1,csp,26a.png,1,1,220,36,176,223,1,1,533,pos_feedback_onset,11,0.04061402305308194,10.330411682518557,4.59201,0.06548999999999872
277,004,2,1,csp,64a.png,1,1,176,116,-60,176,1,1,470,pos_feedback_onset,12,2.2262477164951227,6.225555641957734,4.239645,0.00964000000000187
278,004,2,1,csm,59b.png,1,1,96,97,1,95,1,1,769,neu_feedback_onset,13,4.0206809039775395,6.898630961335942,4.125545,-0.3381049999999992
279,004,2,1,csp,22a.png,1,1,348,341,-7,345,1,1,689,neg_feedback_onset,14,30.485212984465356,,4.062855,-0.19160499999999914
280,004,3,1,csm,43b.png,1,1,64,44,-20,60,1,1,713,neu_feedback_onset,1,,10.11975594163857,4.920695,0.1068099999999994
281,004,3,1,csm,60b.png,1,1,244,228,-16,254,1,1,643,neu_feedback_onset,2,1.7850038458478181,5.068211375964109,4.52436,-0.1414099999999996
282,004,3,1,csp,3a.png,1,1,180,183,3,NaN,0,1,582,neg_feedback_onset,3,1.3451299185200245,21.641039185172474,4.260554999999999,
283,004,3,1,csm,31b.png,1,1,292,305,13,289,1,1,607,neu_feedback_onset,4,2.5999297094657763,3.3375922753695066,4.268000000000001,-0.011720000000001285
284,004,3,1,csm,6b.png,1,0,8,48,40,11,1,1,616,neu_feedback_onset,5,3.0783917608268387,6.4024345571867425,4.823784999999999,-0.0807999999999991
285,004,3,1,csm,50b.png,1,1,288,311,23,290,1,1,540,neu_feedback_onset,6,15.836195174398389,5.8133952904682005,3.9528749999999997,0.1076450000000011
286,004,3,1,csp,47a.png,1,1,168,324,156,164,1,1,462,pos_feedback_onset,7,6.843920547934907,4.134814049586742,3.9880649999999997,0.16767500000000002
287,004,3,1,csp,1a.png,1,1,172,170,-2,NaN,0,1,592,neg_feedback_onset,8,7.6072424796864055,,4.282235000000001,
288,004,3,1,csp,48a.png,1,1,196,47,-149,192,1,1,775,neg_feedback_onset,9,2.0290653281427677,13.791612188353275,4.7933400000000015,-0.07442999999999955
289,004,3,1,csp,11a.png,1,1,40,44,4,35,1,1,664,neg_feedback_onset,10,,,4.68164,0.044050000000001255
290,004,3,1,csm,63b.png,1,1,52,48,-4,56,1,1,528,neu_feedback_onset,11,2.225351223774519,2.0494671052318445,4.595005,-0.2097900000000017
291,004,3,1,csp,28a.png,1,1,328,196,-132,325,1,1,570,pos_feedback_onset,12,2.6520207961108953,13.417359279079657,4.1613549999999995,-0.6267949999999995
292,004,3,1,csm,65b.png,1,1,20,327,-53,18,1,1,572,neu_feedback_onset,13,1.3540856789987126,6.496712804075085,4.443835000000001,-0.21851000000000065
293,004,3,1,csp,66a.png,1,1,36,42,6,28,1,1,407,pos_feedback_onset,14,0.5939741926758373,11.90602071707894,4.066675,0.1470549999999995
294,004,4,1,csp,59a.png,1,0,32,2,-30,36,1,0,NaN,neg_feedback_onset,1,4.649356605467283,,4.3390949999999995,0.17756500000000042
295,004,4,1,csp,13a.png,1,1,28,318,-70,30,1,1,660,neg_feedback_onset,2,9.335540813114314,13.405528606631218,4.288449999999999,-0.10103000000000062
296,004,4,1,csm,12b.png,1,1,240,123,-117,245,1,1,924,neu_feedback_onset,3,-0.1459902061964681,,4.25371,0.15020000000000167
297,004,4,1,csm,19b.png,1,1,156,78,-78,154,1,1,624,neu_feedback_onset,4,,1.2791620102743657,4.853340000000001,-0.08685999999999972
298,004,4,1,csm,39b.png,1,0,252,238,-14,250,1,1,546,neu_feedback_onset,5,7.785890256412861,4.348456243210089,3.9089300000000007,-0.1810649999999998
299,004,4,1,csm,10b.png,1,1,88,77,-11,84,1,1,579,neu_feedback_onset,6,2.3577753245087085,3.3134057043371237,4.171305000000002,-0.30920000000000014
300,004,4,1,csm,29b.png,1,1,148,132,-16,146,1,1,560,neu_feedback_onset,7,4.576270291532819,9.17122497232176,3.7879099999999992,0.19571499999999986
301,004,4,1,csp,39a.png,1,1,184,200,16,191,1,1,591,neg_feedback_onset,8,8.732968592823005,10.304097292601721,3.9416149999999996,-0.023769999999999403
302,004,4,1,csp,37a.png,1,1,164,352,-172,162,1,1,697,neg_feedback_onset,9,3.1815360213746726,12.662505953881958,4.23679,0.06160500000000102
303,004,4,1,csm,56b.png,1,1,192,292,100,193,1,1,694,neu_feedback_onset,10,0.24958860994473242,4.262824379517084,4.17487,-0.21162000000000036
304,004,4,1,csp,33a.png,1,1,324,316,-8,324,1,1,649,neg_feedback_onset,11,1.324286584421372,,4.293255,-0.3096950000000005
305,004,4,1,csp,54a.png,1,0,216,351,135,216,1,1,542,pos_feedback_onset,12,1.9513219579611243,14.19153602657359,4.428279999999999,-0.2715500000000013
306,004,4,1,csm,51b.png,1,1,272,270,-2,271,1,1,703,neu_feedback_onset,13,4.54089190348108,6.09299097848716,4.10448,-0.06252499999999994
307,004,4,1,csp,16a.png,1,1,260,266,6,259,1,1,587,pos_feedback_onset,14,3.7969835500680347,11.057219973331645,4.503970000000001,-0.1528249999999991
308,004,5,1,csp,8a.png,1,1,60,38,-22,59,1,1,466,pos_feedback_onset,1,-1.2612133559741778e-14,13.833386917997467,5.270345000000001,-0.0679949999999998
309,004,5,1,csm,54b.png,1,1,76,75,-1,75,1,1,635,neu_feedback_onset,2,-0.427512999434234,5.104960335668627,4.6396250000000006,-0.06989499999999982
310,004,5,1,csm,48b.png,1,1,256,101,-155,266,1,1,488,neu_feedback_onset,3,8.23500813879346,4.325369414999194,3.9287150000000004,-0.12717499999999982
311,004,5,1,csp,43a.png,1,1,204,146,-58,206,1,1,502,neg_feedback_onset,4,0.2753538972703171,19.604584815198024,4.147390000000001,0.19455500000000026
312,004,5,1,csm,37b.png,1,1,268,219,-49,271,1,1,597,neu_feedback_onset,5,0.046463638024862364,3.4795115240901264,4.48738,-0.018295000000000172
313,004,5,1,csp,32a.png,1,1,320,310,-10,316,1,1,474,pos_feedback_onset,6,1.769662222242319,13.736435732148909,4.419770000000001,0.09293499999999888
314,004,5,1,csm,3b.png,1,1,344,319,-25,341,1,1,660,neu_feedback_onset,7,2.703748836401019,16.282109180595544,4.008754999999999,-0.2014149999999999
315,004,5,1,csm,66b.png,1,1,104,261,157,NaN,0,1,687,neu_feedback_onset,8,0.9126273040800725,0.4847620744965303,4.442119999999998,
316,004,5,1,csp,15a.png,1,1,152,138,-14,154,1,1,564,neg_feedback_onset,9,0.6485358920285885,26.048963691565042,4.156285,-0.038869999999999294
317,004,5,1,csp,61a.png,1,1,136,139,3,135,1,1,481,pos_feedback_onset,10,0.9208040012703785,7.192308331296166,4.37661,-0.23139999999999983
318,004,5,1,csm,33b.png,1,1,248,251,3,240,1,1,729,neu_feedback_onset,11,-0.08918386162771112,2.69233970205327,4.479509999999999,0.04090500000000086
319,004,5,1,csp,36a.png,1,1,16,18,2,13,1,1,527,pos_feedback_onset,12,2.519601797198489,17.31135721070022,3.9728499999999998,-0.3891800000000005
320,004,5,1,csm,14b.png,1,1,224,52,-172,227,1,1,489,neu_feedback_onset,13,3.20475059382425,0.40451379489726413,4.209999999999999,-0.07602999999999938
321,004,5,1,csp,49a.png,1,1,340,332,-8,342,1,1,558,pos_feedback_onset,14,0.8204041695359472,9.281218573464532,4.450855000000001,-0.4272350000000005
322,004,6,1,csp,57a.png,1,1,92,95,3,91,1,1,599,neg_feedback_onset,1,1.6970338115883177,7.873748844428713,4.764195,-0.07606000000000002
323,004,6,1,csm,9b.png,1,1,80,72,-8,82,1,1,590,neu_feedback_onset,2,14.625728362688658,8.375348977676975,4.3779699999999995,-0.7048049999999995
324,004,6,1,csp,4a.png,1,1,44,57,13,50,1,1,478,pos_feedback_onset,3,12.484706180257033,4.50267816875906,4.344074999999999,-0.5509149999999998
325,004,6,1,csm,1b.png,1,1,48,66,18,52,1,1,622,neu_feedback_onset,4,20.41844803790669,1.9756466404295447,4.078085,-0.8023349999999985
326,004,6,1,csm,40b.png,1,1,128,216,88,129,1,1,673,neu_feedback_onset,5,4.577881199564011,0.5437319197580972,4.316735,0.030324999999998603
327,004,6,1,csp,17a.png,1,1,24,27,3,28,1,1,531,pos_feedback_onset,6,7.6895309801802885,13.924891836978007,4.2939549999999995,0.2119850000000003
328,004,6,1,csm,23b.png,1,1,140,141,1,135,1,1,620,neu_feedback_onset,7,4.570744832637074,0.9054299171546493,4.082595,0.340935
329,004,6,1,csm,36b.png,1,1,144,146,2,145,1,1,465,neu_feedback_onset,8,2.783439068060738,6.498446164158177,4.5239,0.12694000000000072
330,004,6,1,csp,14a.png,1,1,200,205,5,198,1,1,485,pos_feedback_onset,9,5.874190284746625,11.28320612646845,4.136484999999999,-0.06396999999999853
331,004,6,1,csp,63a.png,1,1,4,19,15,2,1,1,507,pos_feedback_onset,10,8.596605981748722,18.42194919404637,4.257785,-0.3203300000000002
332,004,6,1,csp,5a.png,1,1,112,53,-59,110,1,1,590,neg_feedback_onset,11,1.932613471799297,5.900353235964897,4.540225,-0.04268500000000053
333,004,6,1,csm,38b.png,1,1,12,21,9,14,1,1,569,neu_feedback_onset,12,14.870074369877532,3.154129608188039,4.229535,-0.06482999999999972
334,004,6,1,csp,24a.png,1,1,68,39,-29,67,1,1,538,pos_feedback_onset,13,9.627706842523741,10.634319033228202,4.06239,-0.8097050000000006
335,004,6,1,csm,30b.png,1,1,84,137,53,87,1,1,653,neu_feedback_onset,14,4.905219897134087,4.93587312306868,4.112150000000001,-0.3852649999999995
336,005,1,1,csp,6a.png,1,1,228,226,-2,NaN,0,1,303,neg_feedback_onset,1,7.498233790207022,1.7317231644747255,4.734715,
337,005,1,1,csp,16a.png,1,1,236,283,47,237,1,1,548,neg_feedback_onset,2,5.084966046073345,17.048666006798733,4.616550000000001,0.11313499999999976
338,005,1,1,csm,52b.png,1,1,32,359,-33,32,1,1,359,neu_feedback_onset,3,3.174766450358946,4.264107551852257,5.10384,-0.13815499999999936
339,005,1,1,csp,60a.png,1,1,252,253,1,253,1,1,319,pos_feedback_onset,4,4.5886285877400805,2.8154959262454424,4.97458,0.3495549999999996
340,005,1,1,csp,51a.png,1,1,192,281,89,191,1,0,304,neg_feedback_onset,5,1.4742854306696178,4.253035324534876,5.238470000000001,0.28433499999999867
341,005,1,1,csp,33a.png,1,1,108,127,19,108,1,1,267,pos_feedback_onset,6,8.432243143039198,2.0990211193045636,4.9830749999999995,0.21272000000000002
342,005,1,1,csp,50a.png,1,1,56,36,-20,56,1,1,448,pos_feedback_onset,7,11.844017781492884,4.301797139358099,4.833115,-0.3767150000000008
343,005,1,1,csm,12b.png,1,1,144,125,-19,145,1,1,407,neu_feedback_onset,8,6.167718017303727,6.839320193725595,4.59092,0.6437950000000008
344,005,1,1,csm,10b.png,1,1,80,75,-5,77,1,1,310,neu_feedback_onset,9,11.033305353033914,1.8794177309622182,4.926085,0.4117549999999994
